smiles_r,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_mrt,human_thalf
CNCCCN1c2ccccc2CCc2ccccc21,1.1760912590556813,1.0413926851582251,-0.7958800173440752,1.3617278360175928,1.3424226808222062
CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)C([C@@H](C)O)[C@H]3C2C)CN1,-0.6575773191777937,0.3053513694466238,,0.3096301674258988,0.17026171539495738
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,-0.07058107428570727,0.9684829485539351,-1.6989700043360187,0.17609125905568124,0.7160033436347992
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,0.9329808219231982,-1.3979400086720375,,1.0791812460476249
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,-0.8239087409443188,0.04139268515822508,,0.38021124171160603,0.3222192947339193
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,1.2741578492636798,1.1643528557844371,,1.3304137733491908,1.2741578492636798
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,0.5158738437116791,0.6344772701607315,,1.104145550554008,1.2201080880400552
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.38021124171160603,0.8195439355418687,-0.15490195998574322,0.785329835010767,0.8195439355418687
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,-0.060480747381381476,0.8088858673598122,,0.3521825181113625,0.7209857441537391
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.23044892137827394,1.2787536009528289,-0.08092190762392612,0.17609125905568124,0.23044892137827394
CN[C@@H](C)Cc1ccccc1,0.6334684555795865,0.6434526764861874,-0.07058107428570727,1.2041199826559248,1.0791812460476249
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.5563025007672873,0.3979400086720376,-0.07058107428570727,1.3424226808222062,1.3802112417116061
CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,-0.8239087409443188,-2.431798275933005,-2.657577319177794,2.832508912706236,2.8976270912904414
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,-0.721246399047171,0.0,-0.8239087409443188,0.505149978319906,0.38021124171160603
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)C(O)CCN)OC[C@]1(C)O,-0.6575773191777937,0.05690485133647256,-0.07572071393811836,0.505149978319906,0.5314789170422551
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,-0.494850021680094,0.11394335230683679,-0.022276394711152257,0.6127838567197355,1.3802112417116061
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,-0.4814860601221125,0.0,0.0,0.7403626894942439,0.6720978579357175
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,-0.46852108295774486,-0.10790539730951958,-0.18708664335714442,0.8633228601204559,0.6334684555795865
CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,0.1643528557844371,-0.10237290870955856,,1.4857214264815801,1.4065401804339552
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,-0.8860566476931633,-0.004364805402450088,,0.3424226808222063,0.25527250510330607
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,,0.658964842664435,,,0.6683859166900001
COC(=O)C(c1ccccc1)C1CCCCN1,0.3424226808222063,0.9740509027928774,-0.07058107428570727,0.6532125137753437,0.6812412373755872
COC(=O)C(c1ccccc1)[C@H]1CCCCN1,0.42324587393680785,0.8241258339165489,-0.060480747381381476,0.8208579894396999,0.9030899869919435
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,0.30319605742048883,1.3738311450738303,-1.6989700043360187,0.15228834438305647,0.7041505168397991
COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,,1.6996643202023733,,,-0.619788758288394
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.17609125905568124,1.414973347970818,-1.3979400086720375,0.0,0.5185139398778875
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],-0.10237290870955856,0.8633228601204559,-1.3565473235138126,0.25527250510330607,0.2787536009528289
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.7403626894942439,1.1760912590556813,-2.5228787452803374,0.8129133566428556,1.0413926851582251
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,0.9242792860618817,0.9684829485539351,,1.1760912590556813,1.3424226808222062
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0,1.0413926851582251,-2.0,0.17609125905568124,0.6127838567197355
COC(=O)C1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12,-0.31875876262441283,1.1643528557844371,-0.6989700043360187,-0.3010299956639812,0.17609125905568124
COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.3010299956639812,1.505149978319906,-0.9208187539523752,0.0,-0.11918640771920865
COC(=O)CCC1=NC(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,-0.3565473235138126,1.1766699326681496,,-0.3010299956639812,-0.12493873660829995
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0.07918124604762482,2.462397997898956,-0.22914798835785583,-1.154901959985743,-0.8239087409443188
COC(=O)C[C@@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,0.25527250510330607,0.4712917110589386,,1.0086001717619175,0.9912260756924949
COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,-0.3565473235138126,-0.13076828026902382,,1.0013009330204181,0.9590413923210936
COC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)C4CCCN4C(=O)C(NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,0.3654879848908996,0.22530928172586284,-3.0,1.3630475945210936,1.4546924492394768
COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C,-0.17392519729917355,0.0,-2.0,1.04883008652835,1.130333768495006
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.07918124604762482,1.1760912590556813,-1.0655015487564323,0.11394335230683679,0.04139268515822508
COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(OC(C)=O)=C3C(C)[C@@H](OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0.8388490907372553,0.9344984512435677,,1.1139433523068367,1.4913616938342726
COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,1.1760912590556813,1.2988530764097066,-1.6989700043360187,1.100370545117563,0.9777236052888478
COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,0.7803173121401513,1.1504494094608806,-3.0,0.8512583487190752,1.0253058652647702
COC(C(=O)n1cc2[nH]nc(NC(O)c3ccc(N4CCN(C)CC4)cc3)c2c1)c1ccccc1,0.3979400086720376,0.785329835010767,,0.8325089127062363,1.3979400086720377
COC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(N)C3C=CCCC3)C2SC1,-0.7695510786217261,0.6794278966121189,-1.0,-0.22914798835785583,-0.13076828026902382
COC1=C2C(C)[C@@H](OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C1=O)[C@@H](OC)C[C@H]1OC[C@]13OC(C)=O)C2(C)C,1.6812412373755872,1.0413926851582251,-0.619788758288394,1.861534410859038,1.8721562727482928
COC1=C[C@@](C)(O)Cc2cc3c(O)c4c5c(cc(O)c4c(O)c3c(O)c21)[C@]1(C)O[C@@H](O5)[C@@H](O)[C@H](N(C)C)[C@@H]1O,0.9609461957338314,1.0648322197385738,,1.1182647260894794,1.1212314551496214
COC1C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@H]1O,0.47712125471966244,0.8864907251724818,,1.0,1.255272505103306
COC1C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@H]1O,0.11394335230683679,-0.17392519729917355,-0.585026652029182,1.5185139398778875,1.5440680443502757
COC1C(=O)C(C)C[C@H](C)C=CC=CC=C(C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@H]1O,0.505149978319906,0.04139268515822508,,1.6857417386022637,1.665580991017953
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-0.6575773191777937,0.14612803567823798,-0.004364805402450088,0.414973347970818,0.414973347970818
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.4913616938342727,0.6020599913279624,-2.3010299956639813,1.1139433523068367,1.1139433523068367
COCC(NC(C)=O)C(=O)NCc1ccccc1,-0.23657200643706275,-0.24412514432750865,-0.07058107428570727,1.235528446907549,1.089905111439398
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,1.3710678622717363,1.504470862494419,-0.6989700043360187,1.0884904701823963,1.0969100130080565
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0.9410142437055697,0.6580113966571124,-0.15490195998574322,1.5073160400764136,1.3521825181113625
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-0.6575773191777937,0.6020599913279624,-1.431798275933005,-0.036212172654444715,0.0
COCCN1CCN(Cc2ccc(-c3[nH]nc4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,0.7708520116421442,1.0606978403536118,,0.9294189257142927,0.9956351945975499
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.04139268515822508,1.1760912590556813,-1.7958800173440752,0.07918124604762482,0.11394335230683679
COCCO[C@H]1[C@@H](O)[C@H](COP(=O)(O)S[C@H]2[C@H](COP(=O)(O)S[C@H]3[C@H](COP(=O)(O)S[C@H]4[C@H](COP(=O)(O)S[C@H]5[C@@H](OCCOC)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)(O)S[C@H]5C[C@H](n6cnc7c(N)ncnc76)O[C@@H]5COP(=O)(O)S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)(O)S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5CO[PH](=O)(=O)S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5CO[PH](=O)(=O)S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5CO[PH](=O)(=O)S[C@H]5[C@@H](OCCOC)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5CO)O[C@H](n5cc(C)c(N)nc5=O)[C@H]4OCCOC)O[C@H](n4cnc5c(N)ncnc54)[C@H]3OCCOC)O[C@H](n3cc(C)c(N)nc3=O)[C@H]2OCCOC)O[C@@H]1n1cc(C)c(N)nc1=O,-1.0,-0.17392519729917355,-1.3010299956639813,0.38021124171160603,1.24551266781415
COCCc1ccc(OCC(O)CNC(C)C)cc1,0.4913616938342727,1.1139433523068367,-0.05551732784983137,0.6020599913279624,0.5563025007672873
COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,1.374748346010104,1.0530784434834197,,1.5378190950732742,1.3944516808262164
COCOCC(CCC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)O,-0.6020599913279624,0.36172783601759284,-0.05948351506743278,0.25767857486918455,1.2041199826559248
COC[C@@H](O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,-0.6989700043360187,0.10380372095595687,0.0,0.42160392686983106,0.3096301674258988
COC[C@@H]1O[C@H](O[C@H]2OC[C@H]3O[C@@]4(OC[C@H](OC(=O)c5c(C)cc(O)cc5O)[C@@H]5OCOC54)O[C@@H]3[C@H]2O)[C@@H](OC)[C@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@H]2O[C@H](C)[C@@H]3O[C@]4(C[C@@H](O)[C@H](O[C@@H]5C[C@H](O[C@H]6C[C@@](C)([N+](=O)[O-])[C@@H](OC)[C@@H](C)O6)[C@@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@H]2O)[C@H]1O,-0.4089353929735008,-0.21467016498923297,-1.3979400086720375,1.0293837776852097,1.2201080880400552
COCc1c(-c2ccc(F)cc2)c(=CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc1=C(C)C,-0.4814860601221125,0.4623979978989561,-2.0,0.25527250510330607,0.25527250510330607
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,-0.5528419686577808,0.2787536009528289,-0.10790539730951958,0.3979400086720376,0.3222192947339193
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CN3C=CN4N=CCC=C34)CSC12)c1nsc(N)n1,-0.619788758288394,0.3222192947339193,-0.13076828026902382,0.3010299956639812,0.23044892137827394
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,-0.721246399047171,0.43136376415898736,-0.22184874961635637,0.07918124604762482,0.07918124604762482
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.8239087409443188,0.3424226808222063,,0.04139268515822508,0.04139268515822508
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,-0.6989700043360187,0.6127838567197355,-0.9208187539523752,-0.08618614761628333,0.05690485133647256
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,-0.9208187539523752,-0.6575773191777937,-1.0,0.9822712330395684,0.8808135922807914
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,-1.2676062401770316,-0.21467016498923297,-0.744727494896694,0.17609125905568124,0.6232492903979004
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,-0.6989700043360187,0.5622928644564748,-0.5086383061657274,-0.11350927482751812,-0.05060999335508721
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,-0.5686362358410126,0.23044892137827394,,0.414973347970818,0.3424226808222063
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,-0.6989700043360187,0.3222192947339193,-0.14266750356873156,0.2041199826559248,0.17609125905568124
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,-0.5528419686577808,0.3424226808222063,-0.10790539730951958,0.3222192947339193,0.2787536009528289
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(-c4cnco4)cc3)CSC12)c1csc(N)n1,-0.6575773191777937,0.24551266781414982,,0.42160392686983106,0.250420002308894
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CSC12)c1csc(N)n1,-0.5228787452803376,0.24797326636180664,,0.4440447959180762,0.4623979978989561
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,-0.619788758288394,0.2787536009528289,-0.045757490560675115,0.3222192947339193,0.23044892137827394
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.5465426634781311,0.8573324964312685,-0.5228787452803376,0.9084850188786497,0.919078092376074
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)c(F)c12,-0.01322826573375516,0.2624510897304295,,0.9493900066449128,0.8692317197309762
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,-0.25181197299379954,0.23299611039215384,,0.7403626894942439,0.6434526764861874
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@@H](N(C)C)[C@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,0.7323937598229685,1.1072099696478683,-0.585026652029182,0.8450980400142568,0.7160033436347992
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,-0.7695510786217261,-0.14266750356873156,-0.4089353929735008,0.5910646070264992,0.4623979978989561
CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)S[C@@H]21,-0.958607314841775,-0.46852108295774486,-0.6777807052660807,0.7160033436347992,0.6127838567197355
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-0.8860566476931633,0.17609125905568124,-0.8239087409443188,0.17609125905568124,0.17609125905568124
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,-0.7695510786217261,0.5563025007672873,-0.1366771398795441,-0.10237290870955856,-0.09151498112135023
CO[C@@]1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-0.8860566476931633,-0.37675070960209955,-0.8239087409443188,0.7160033436347992,0.6532125137753437
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,-0.01322826573375516,0.5440680443502757,-0.6989700043360187,0.6627578316815741,0.5797835966168101
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.9684829485539351,0.38021124171160603,-0.5376020021010439,1.8129133566428557,1.568201724066995
CO[C@H]1C[C@@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](O)C(C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@H]3O[C@@H](C)C[C@@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,-0.11350927482751812,0.9590413923210936,-0.3979400086720376,0.14921911265537988,0.021189299069938092
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2OC(C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4OC(C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,,-1.154901959985743,-0.6777807052660807,,1.2855573090077739
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@H]1N(C)C(=O)CN,-0.6382721639824072,0.1367205671564068,,0.4471580313422192,0.3010299956639812
CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,-0.721246399047171,0.6127838567197355,-0.1938200260161128,-0.11350927482751812,-0.22184874961635637
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0.6901960800285137,1.2787536009528289,-1.3979400086720375,0.6901960800285137,0.505149978319906
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0.3283796034387377,,-2.3010299956639813,,0.7558748556724915
COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,1.100370545117563,1.0791812460476249,,1.2430380486862944,1.3463529744506386
COc1c(C/C=C(\C)CCC(=O)O)c(O)c2c(O)occ2c1C,-0.11350927482751812,0.367355921026019,-1.6989700043360187,0.8129133566428556,0.9867717342662449
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.05307844348341968,-0.10790539730951958,-0.46852108295774486,1.3839947894417328,1.293141483450931
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.23044892137827394,0.4471580313422192,-0.09691001300805639,1.0413926851582251,1.0
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.2787536009528289,0.5797835966168101,-0.07572071393811836,0.9242792860618817,1.130333768495006
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.14612803567823798,0.38021124171160603,-0.22184874961635637,0.9867717342662449,0.9138138523837167
COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3,1.0145205387579237,0.8075350280688532,,1.428134794028789,1.4014005407815442
COc1c2occc2cc2ccc(=O)oc12,-0.21467016498923297,1.0791812460476249,-1.0457574905606752,-0.05551732784983137,
COc1cc(C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,0.12710479836480765,0.9294189257142927,,0.41830129131974547,0.04139268515822508
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3N(C)C)C3COC(=O)C23)OCO4)cc(OC)c1O,-0.5228787452803376,-0.3979400086720376,-1.8860566476931633,1.2304489213782739,1.146128035678238
COc1cc(CC(=O)NCC(=O)N(CCC(=O)O)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)Nc1ccccc1C,-0.6020599913279624,1.0413926851582251,,-0.42021640338318983,0.2041199826559248
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,-0.6575773191777937,0.43136376415898736,-0.27572413039921095,0.14612803567823798,0.23044892137827394
COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,0.7041505168397991,0.8744818176994665,,1.0519239160461065,1.6488477083728936
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.17609125905568124,0.3222192947339193,-0.3010299956639812,1.0791812460476249,0.9822712330395684
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,0.7558748556724915,1.3802112417116061,-1.0969100130080565,0.5965970956264602,0.5797835966168101
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,0.07918124604762482,0.17609125905568124,-1.6989700043360187,1.110589710299249,1.0681858617461617
COc1cc(N)cn[n+]1-c1ccccc1,0.6020599913279624,0.7075701760979364,,1.1139433523068367,1.14921911265538
COc1cc(NC(C)CCCN)c2ncccc2c1,0.6020599913279624,0.7634279935629373,,1.0413926851582251,0.8512583487190752
